ticket_id,rsltn_type,rsltn_status,rsltn_date,rsltn_byuser,rsltn_servicedate,rsltn_servicennumber,rsltn_eta,rsltn_etd,rsltn_inspection,rsltn_actiontaken,rsltn_actionmethod,current_nex,rsltn_planning,rsltn_remark
1003-34(L),,,2010-09-03 09:42:20,NIK,,,,,,"Call user. Spoke with Lina. She informed that after connect the film, it cut again. I informed to her that engineer will be on site.",,Next Action Plan :,,
1003-34(L),,,2010-09-03 09:41:44,NIK,,,,,,Call Fakhrul. He standby at office today. He on the way to office. I ask him to go check on site.,,Next Action Plan :,,
1003-34(L),,,2010-09-03 09:40:18,NIK,,,,,,Suzie received call from user informed that problem repeated.,,Next Action Plan :,,
1003-34(L),,,2010-09-03 09:23:27,NIK,,,,,,"Received call from User, Zul. He informed that film cut during printing. Ask user to connect back the film. User will do first.",,Next Action Plan :,,
1003-31(L),,,2010-09-03 09:04:09,NIK,,,,,,Received call from En Ariffin. Provide him Rosdi's mobile number.,,Next Action Plan :,,
1003-31(L),,,2010-09-03 09:14:44,NIK,,,,,,Rosdi sms. Already at Miri.,,Next Action Plan :,,
1003-33(L),,,2010-09-03 09:08:00,NIK,,,,,,Call user. SPoke with Mariam. She informed that no problem occur anymore. Allow us to close log.,,Next Action Plan :,,
1003-33(L),,,2010-08-03 17:32:08,NIK,,,,,,Call Irwan mobile also not pickup. Need to call user tomorrow morning before log can be close.,,Next Action Plan :,,
1003-33(L),,,2010-08-03 17:31:48,NIK,,,,,,"Call direct line, not pickup.",,Next Action Plan :,,
1003-33(L),,,2010-08-03 17:24:45,NIK,,,,,,Received sms from Anuar informed that alraedy print a few passport and status ok. He already out form site.,,Next Action Plan :,,
1003-33(L),,,2010-08-03 17:08:52,NIK,,,,,,Call Irwan mobile since no one pickup when call direct line. Irwan informed that printer still not ok and engineer still in process trobleshhot. Ok. Will call back later.,,Next Action Plan :,,
1003-32(L),,,2010-08-03 17:32:54,NIK,,,,,,Call user again. Spoke with Pn Latifah. She confirmed no problem occur anymore and allow us to close log.,,Next Action Plan :,,
1003-32(L),,,2010-08-03 17:06:56,NIK,,,,,,Call user. Spoke with Pn Siti Rohani. She not allow to close log yet since he want to see the production first. She ask to call back later.,,Next Action Plan :,,
1003-32(L),,,2010-08-03 17:01:06,NIK,,,,,,"Received sms from Yusuf. Arrived on site around 14:20hrs. Informed that problem settle at site. He adjust retainer clearence, lower nip pressure from 80 to 78 and increase ID9 from 1 to 3. Status change to resolved.",,Next Action Plan :,,
1003-33(L),,,2010-08-03 16:53:25,NIK,,,,,,Received call from Anuar. Problem resolved after change S12. He in monitoring process.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 16:48:45,NIK,,,,,,"Received email from Kak mira. Arrangement ticket. KK - Miri Depart:07:50hrs, arrive:08:45hrs. Miri - Limbang depart: 10:25hrs, arrive:10:55hrs.",,Next Action Plan :,,
1002-95(L),,,2010-05-03 17:28:46,SUZIE,,,,,,Received original CM worksheet from Arham.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 16:53:18,NIK,,,,,,Call User. En Ariffin already back. Spoke with Dayang. Informed her that engineer will be on site tomorrow around 11:00hrs. User noted. Dayang will informed to En Ariffin.,,Next Action Plan :,,
1003-11(L),,,2010-05-03 15:25:24,SUZIE,,,,,,"Received CM worksheet from Anuar:
Visual inspection, book jammed inside e2000 and cause a weird sound when book jammed. The S7 value id too high with 3.27v, Anuar cleaned and remove its cover - the new voltage drop to 2.05v. As mentioned before, modification part at film area was found loose and some screws are missing. Anuar tighten screw and perform test print - succeed with production too.",,Next Action Plan :,,
1003-33(L),,,2010-08-03 15:53:30,NIK,,,,,,Received sms from Anuar. He already found the problem. He will update status of the problem later.,,Next Action Plan :,,
1003-32(L),,,2010-08-03 16:27:11,NIK,,,,,,"Call Yusuf, not pickup.",,Next Action Plan :,,
1003-26(O),,,2010-08-03 16:21:27,NIK,,,,,,"Call En Ramli. He informed that he not replace the camera yet since today camera can capture image without line. So for today no problem with camera. Since camera alraedy arrived there, i ask user to keep it first and replace it if problem happened again. Log closed.",,Next Action Plan :,,
1003-33(L),,,2010-08-03 15:42:30,NIK,,,,,,"Received sms from Anuar. upon arrival, printer work as usual. Only Irwan knows the problem. Another IO dont know. so he just standby and monitor production.",,Next Action Plan :,,
1003-31(L),,,2010-08-03 15:43:39,SUZIE,,,,,,Call En Ariffin direct line - 085215816 and inform him on the status. Latest scheduling will be inform later. OK,,Next Action Plan :,,
1003-31(L),,,2010-08-03 15:31:35,SUZIE,,,,,,"Received call from En Ariffin mention - ferry from Labuan available at 14:30hrs only, no ferry at 08:30hrs. Noted.",,Next Action Plan :,,
1003-31(L),,,2010-08-03 15:38:17,SUZIE,,,,,,Call Rosdi - inform the arrangement of flight need some changes. Noted.,,Next Action Plan :,,
1003-33(L),,,2010-08-03 14:21:17,NIK,,,,,,Received call from Zana. She informed that user log to ADUKOM. Log edited at Raised part.,,Next Action Plan :,,
1003-33(L),,,2010-08-03 14:11:53,NIK,,,,,,Assign Anuar to be on site today.,,Next Action Plan :,,
1003-33(L),,,2010-08-03 14:05:40,NIK,,,,,,Received call from Irwan. He informed that error appear 4 times today. He restart and passport out. Then error appear again and again. ,,Next Action Plan :,,
1003-32(L),,,2010-08-03 13:37:40,NIK,,,,,,Assign Yusuf on site today.,,Next Action Plan :,,
1003-32(L),,,2010-08-03 13:36:11,NIK,,,,,,Received call again from Pn Latifah. She informed that problem still occur. Peel of happened very bad when all page peel and passport stick at laminate. Will assign engineer on site.,,Next Action Plan :,,
1003-32(L),,,2010-08-03 13:21:48,NIK,,,,,,Received call from Pn Latifah. She informed that printer have problem where peel of happened. I Ask user to check film and passport edge.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 14:16:03,NIK,,,,,,Call Rosdi informed him the detail. He noted.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 14:17:28,NIK,,,,,,Call user spoke with PN Hezenitha. Informed her that engineer will be on site tomorrow morning since today no flight. User agree. ,,Next Action Plan :,,
1003-31(L),,,2010-08-03 14:00:14,NIK,,,,,,"As per discuss with En Razi and check with kak mira, no flight ticket today from KK to Limbang since they need to transit from KK - Miri - Limbang. En Razi advise to take flight ticket from KK - Labuan and take Ferry from Labuan to limbang. Kak mira will arrange ticket flight from KK - labuan.",,Next Action Plan :,,
1003-25(L),,,2010-08-03 14:22:00,NIK,,,,,,Call user spoke with Hasni. She informed that printer work without problem now. Allow us to close log.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 13:05:52,NIK,,,,,,call ADUKOM. Spoke with Rosmaizah. Irwan not at his place. Rosmaizah provide the details of the log.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 12:15:51,NIK,,,,,,Received call from Irwan ADUKOM. He informed this problem but cannot take the detail since im at cafe for lunch. Will call back ADUKOM for detail since we already received this log by user.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 12:07:06,NIK,,,,,,"As per spoke with Sufian and Anuar, they think the problem maybe because not enough grease at gear near the thermal head or because of platen roller. Need to assign engineer to the site. ",,Next Action Plan :,,
1003-31(L),,,2010-08-03 12:03:59,NIK,,,,,,Call user spoke with Dayang. She informed that after clean platen roller still not ok. User informed that there is a mark at platen roller. I will check with engineer first regarding this problem.,,Next Action Plan :,,
1003-25(L),,,2010-08-03 11:37:01,NIK,,,,,,Received sms from Naufal. Printer up now. He just change setting. Status resolved.,,Next Action Plan :,,
1003-26(O),,,2010-08-03 11:12:06,NIK,,,,,,Call En Ramli. He not install camera yet. He will do later.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 11:29:45,NIK,,,,,,Call User spoke with Dayang. She said that after change ribbon still not ok. Advise user to clean platen roller and platen cleaning roller. User will do first and i will call user back later.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 11:20:04,NIK,,,,,,Spoke with Sufian. he said that maybe because platen roller dirty. Advise to clean platen roller.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 11:09:46,NIK,,,,,,call user. Not change ribbon yet.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 10:50:21,NIK,,,,,,Call User spoke with Dayang. She informed that this problem happened after change new ribbon. She already check roller roll it back but still not ok. I ask her to change new ribbon. Will call back later.,,Next Action Plan :,,
1003-31(L),,,2010-08-03 10:48:53,NIK,,,,,,"Received call from Din. He informed that user report MRZ printed blur. If user compare the previous passport and the next passport, can see the diff. Din guide user to check ribbon. He ask to follow up with user.",,Next Action Plan :,,
1003-25(L),,,2010-08-03 11:02:10,SUZIE,,,,,,Received sms from En Radzi - Cik Shuhada ask if engineer on site or not as PIN should distribute passport within 2 hours.,,Next Action Plan :,,
1003-25(L),,,2010-08-03 10:30:39,SUZIE,,,,,,"Call general line 09 573 2200 - Cik Shuhada having conversation with En Radzi. Noted, status inform to En Radzi via sms.",,Next Action Plan :,,
1003-25(L),,,2010-08-03 10:27:36,SUZIE,,,,,,"Received call from En Radzi, Cik Shuhada call him but the voice conversation not clear. Ok, will check with user.",,Next Action Plan :,,
1003-25(L),,,2010-08-03 11:03:34,SUZIE,,,2010-08-03 10:47:00,,,Call Naufal mobile - already at site. Arrived at process room around 10:47hrs. Advice to meet Cik Shuhada. OK,,Next Action Plan :,,
1003-26(O),,,2010-08-03 10:24:56,NIK,,,,,,Received call from En Ramli. He already received item. Guide him to attached camera. He will try first. If he have any problem he will call back.,,Next Action Plan :,,
1003-26(O),,,2010-08-03 09:30:57,NIK,,,,,,Call En Ramli. He not received item yet. He will call back when he receive the item.,,Next Action Plan :,,
1003-30(L),,,2010-05-03 09:28:57,NIK,,,,,,Log close since this problem already resolved by engineer and no other report by user regarding this problem.,,Next Action Plan :,,
1003-30(L),,,2010-05-03 09:26:18,NIK,,,2010-12-02 11:45:00,2010-12-02 15:00:00,,"Received CM report from Ashok. On site on 12/02/2010 around 11:45hrs. White line appear on photo.
Action taken:
1. Cleaned all roller, thermal head, PI and PO.
2. Test print.
3. Monitor production.
Printer in good condition. Production continue as usual.",,Next Action Plan :,,
1002-55(L),,,2010-05-03 09:21:40,NIK,,,2010-12-02 11:30:00,2010-12-02 15:00:00,,"Receive dCM report from Ashok. Problem BOOK FEED ERROR. 
Action taken:
1. Change SP2 motor. 
2. PF2 swap to PF1.
3. Test print.
4. Monitor production.
Printer in good condition. No error appear anymore.",,Next Action Plan :,,
1003-29(L),,,2010-05-03 09:12:42,NIK,,,,,,"Received CM report from Ashok. On site on 11/02/2010 around 12:35hrs. Extra digit pop up. Ashok set the cropwidth from 348 to 350. Do test print and monitor production. No popup extar digit anymore. Production continue as usual. Since this problem resolved the time engineer on site and no other report regarding this problem, log able to close.",,Next Action Plan :,,
1003-25(L),,,2010-05-03 15:45:36,SUZIE,,,,,,"After dicuss with Fakhrul on action taken by him, task assign to Naufal - OK",,Next Action Plan :,,
1003-28(L),,,2010-05-03 10:08:21,NIK,,,,,,Log close since this problem resolved together with log 1003-16(L) - 1003-18(L).,,Next Action Plan :,,
1003-28(L),,,2010-05-03 09:53:22,NIK,,,,,,Received CM report from Azzeri. On site on 03/03/10 around 11:30hrs. Problem dislocation happened when engineer on site for log 1003-16(L) - 1003-18(L). Azzeri done cleaning on platen roller. Test print and monitored production. Production continue as usual. ,,Next Action Plan :,,
1003-25(L),,,2010-08-03 09:10:02,NIK,,,,,,Call Naufal. He on the way at site (Temerloh).,,Next Action Plan :,,
1003-22(L),,,2010-05-03 17:50:33,NIK,,,,,,Call user. Spoke with Pn Siri rohani. She informed that no problem anymore. For now no problem occur anymore. Allow us to close log for now. They will report back if problem occur again.,,Next Action Plan :,,
1003-22(L),,,2010-05-03 17:30:31,NIK,,,,,,"Call user to update, Spoke with Pn Siti Rohani. She informed that for now no problem occur anymore. But she ask to call back later because they still want to see the printer performance.",,Next Action Plan :,,
1003-22(L),,,2010-05-03 17:10:31,NIK,,,,,,"Azhar received call from Din. Din infrmed that after he change setting as guide by Azhar, they able to print 2 passport without problem.",,Next Action Plan :,,
1003-27(L),,,2010-05-03 17:00:10,NIK,,,,,,Call ADUKOM. Spoke with Efa. Informed that PC is under IRIS. Ask the serial number. 99DTRN2 and 99DTTK6. Log close at our site.,,Next Action Plan :,,
1003-27(L),,,2010-05-03 16:57:29,NIK,,,,,,Call en izwan mobile. He explain that both PC is encode PC with the small CPU. I informed to user that this PC is IRIS PC. Need to refer this problem to IRIS I will call ADUKOM on behalf of user. User informed that he alraedy give serial niumber of both PC to user.,,Next Action Plan :,,
1003-27(L),,,2010-05-03 16:53:05,NIK,,,,,,Received report from Efa ADUKOM. She informed that 2 PC auto shutdown but he dont know which PC. ,,Next Action Plan :,,
1003-26(O),,,2010-05-03 17:27:14,NIK,,,,,,Call En ramli. Informed to him that we already sent camera to site. En ramli will informed back when he receive unit.,,Next Action Plan :,,
1003-26(O),,,2010-05-03 16:16:04,NIK,,,,,,Suzie prepare camera to site. S/N: 2246100317. Sent to teh site via fedex. ,,Next Action Plan :,,
1003-26(O),,,2010-05-03 15:49:58,NIK,,,,,,"Call back en ramli. He informed that problem intermittent. Camera capture image with line. This problem happened same as jakarta. As per discuss with Zul, yusuf and Suzie, need to sent camera to site asap.",,Next Action Plan :,,
1003-26(O),,,2010-05-03 15:11:42,NIK,,,,,,"Received call from En ramli. He informed that start from yesterday, canon camera capture image blur. I ask en ramli to adjust prokap stand to be a little bit high. En Ramli will do it first and he ask to call back afetr 30 minutes.",,Next Action Plan :,,
1003-25(L),,,2010-05-03 15:43:39,NIK,,,,,,"Suzie received call from user informed that problem repeated. Suzie assign naufal on site on monday (08/03/2010).

[Suzie] According to Hafiz, the problem remain and he request engineer to look on site.",,Next Action Plan :,,
1003-25(L),,,2010-05-03 14:09:11,NIK,,,,,,Call user after received report from Fakhrul that user report to him that peel off happened but fakhrul already guide user. User informed that now no problem happened anymore. ,,Next Action Plan :,,
1002-71(L),,,2010-05-03 16:38:21,SUZIE,,,2010-02-18 13:30:00,2010-02-18 23:05:00,,"Received CM worksheet from Sufian:
Actual problem is FILM EMPty. Sufian performed TRS MARK ADJ and did some adjustment on ID62, 63, 68, 72 and ID71.",,Next Action Plan :,,
